,name,short_name,lat_dec,lon_dec,trap_depth_m,ocean,upwelling,reference,data_source,min_size_micron,max_size_micron,duration_days,all_species_counted,taxonomy,remarks,water_depth_m,open,close,N_pachyderma,G_bulloides,T_quinqueloba,G_glutinata,O_universa,G_scitula,G_white,G_ruber,G_siphonifera,P_obliquiloculata,G_truncatulinoides,G_inflata,G_hirsuta,N_dutertrei,G_crassaformis,T_sacculifer,G_rubescens,G_conglobatus,G_falconensis,N_incompta,G_tenellus,G_menardii,G_tumida,G_theyeri,T_parkerae,G_ungulata,G_calida,G_hexagonus,T_humilis,D_anfracta,B_digitata,H_pelagica,T_fleisheri,T_iota,G_uvula,S_dehiscens,C_nitida,G_adamsi,H_digitata,G_conglomerata,B_pumilio
505,Gulf of Lions - Planier,LPL,43.02,5.18,500,MDX,N,"Rigual-Hernández, A. S., Sierro, F. J., Bárcena, M. A., Flores, J. A., and Heussner, S.: Seasonal and interannual changes of planktic foraminiferal fluxes in the Gulf of Lions (NW Mediterranean) and their implications for paleoceanographic studies: Two 12-year sediment trap records, Deep Sea Research Part I: Oceanographic Research Papers, 66, 26-40, http://dx.doi.org/10.1016/j.dsr.2012.03.011, 2012.",NA,150,NA,4459,Y,NA,From 01/06/2000 clsoing day + 1 to bring in agreement with reported collecting period,1000,16/05/2001 00:00,16/06/2001 00:00,0,8.2,0,2.054653791,2.1,NA,0,0,0,NA,10.3,0,NA,NA,NA,4.109307582,NA,NA,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506,Gulf of Lions - Planier,LPL,43.02,5.18,500,MDX,N,"Rigual-Hernández, A. S., Sierro, F. J., Bárcena, M. A., Flores, J. A., and Heussner, S.: Seasonal and interannual changes of planktic foraminiferal fluxes in the Gulf of Lions (NW Mediterranean) and their implications for paleoceanographic studies: Two 12-year sediment trap records, Deep Sea Research Part I: Oceanographic Research Papers, 66, 26-40, http://dx.doi.org/10.1016/j.dsr.2012.03.011, 2012.",NA,150,NA,4459,Y,NA,From 01/06/2000 clsoing day + 1 to bring in agreement with reported collecting period,1000,01/07/2001 00:00,01/08/2001 00:00,0,0.5,0,0,0.5,NA,0,0,0,NA,44.7,0,NA,NA,NA,1.540990343,NA,NA,NA,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
507,Gulf of Lions - Planier,LPL,43.02,5.18,500,MDX,N,"Rigual-Hernández, A. S., Sierro, F. J., Bárcena, M. A., Flores, J. A., and Heussner, S.: Seasonal and interannual changes of planktic foraminiferal fluxes in the Gulf of Lions (NW Mediterranean) and their implications for paleoceanographic studies: Two 12-year sediment trap records, Deep Sea Research Part I: Oceanographic Research Papers, 66, 26-40, http://dx.doi.org/10.1016/j.dsr.2012.03.011, 2012.",NA,150,NA,4459,Y,NA,From 01/06/2000 clsoing day + 1 to bring in agreement with reported collecting period,1000,01/08/2001 00:00,01/09/2001 00:00,0,1.5,0,0,2.1,NA,0,0,0,NA,7.2,0,NA,NA,NA,0.513663448,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
508,Gulf of Lions - Planier,LPL,43.02,5.18,500,MDX,N,"Rigual-Hernández, A. S., Sierro, F. J., Bárcena, M. A., Flores, J. A., and Heussner, S.: Seasonal and interannual changes of planktic foraminiferal fluxes in the Gulf of Lions (NW Mediterranean) and their implications for paleoceanographic studies: Two 12-year sediment trap records, Deep Sea Research Part I: Oceanographic Research Papers, 66, 26-40, http://dx.doi.org/10.1016/j.dsr.2012.03.011, 2012.",NA,150,NA,4459,Y,NA,From 01/06/2000 clsoing day + 1 to bring in agreement with reported collecting period,1000,01/09/2001 00:00,01/10/2001 00:00,0,8.5,0,0,3,NA,0,0.42462845,1.3,NA,25.9,0.4,NA,NA,NA,3.397027601,NA,NA,NA,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
509,Gulf of Lions - Planier,LPL,43.02,5.18,500,MDX,N,"Rigual-Hernández, A. S., Sierro, F. J., Bárcena, M. A., Flores, J. A., and Heussner, S.: Seasonal and interannual changes of planktic foraminiferal fluxes in the Gulf of Lions (NW Mediterranean) and their implications for paleoceanographic studies: Two 12-year sediment trap records, Deep Sea Research Part I: Oceanographic Research Papers, 66, 26-40, http://dx.doi.org/10.1016/j.dsr.2012.03.011, 2012.",NA,150,NA,4459,Y,NA,From 01/06/2000 clsoing day + 1 to bring in agreement with reported collecting period,1000,01/10/2001 00:00,01/11/2001 00:00,0,6.2,0,0,0.4,NA,0,0,1.2,NA,15.6,0,NA,NA,NA,2.465584549,NA,NA,NA,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.821861516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510,Gulf of Lions - Planier,LPL,43.02,5.18,500,MDX,N,"Rigual-Hernández, A. S., Sierro, F. J., Bárcena, M. A., Flores, J. A., and Heussner, S.: Seasonal and interannual changes of planktic foraminiferal fluxes in the Gulf of Lions (NW Mediterranean) and their implications for paleoceanographic studies: Two 12-year sediment trap records, Deep Sea Research Part I: Oceanographic Research Papers, 66, 26-40, http://dx.doi.org/10.1016/j.dsr.2012.03.011, 2012.",NA,150,NA,4459,Y,NA,From 01/06/2000 clsoing day + 1 to bring in agreement with reported collecting period,1000,01/11/2001 00:00,01/12/2001 00:00,0,29.7,0,0,2.1,NA,2.123142251,0,0,NA,31.8,2.1,NA,NA,NA,8.492569002,NA,NA,NA,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511,Gulf of Lions - Planier,LPL,43.02,5.18,500,MDX,N,"Rigual-Hernández, A. S., Sierro, F. J., Bárcena, M. A., Flores, J. A., and Heussner, S.: Seasonal and interannual changes of planktic foraminiferal fluxes in the Gulf of Lions (NW Mediterranean) and their implications for paleoceanographic studies: Two 12-year sediment trap records, Deep Sea Research Part I: Oceanographic Research Papers, 66, 26-40, http://dx.doi.org/10.1016/j.dsr.2012.03.011, 2012.",NA,150,NA,4459,Y,NA,From 01/06/2000 clsoing day + 1 to bring in agreement with reported collecting period,1000,01/12/2001 00:00,01/01/2002 00:00,0,8.2,0,0,6.2,NA,2.054653791,0,0,NA,28.8,2.1,NA,NA,NA,4.109307582,NA,NA,NA,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
512,Gulf of Lions - Planier,LPL,43.02,5.18,500,MDX,N,"Rigual-Hernández, A. S., Sierro, F. J., Bárcena, M. A., Flores, J. A., and Heussner, S.: Seasonal and interannual changes of planktic foraminiferal fluxes in the Gulf of Lions (NW Mediterranean) and their implications for paleoceanographic studies: Two 12-year sediment trap records, Deep Sea Research Part I: Oceanographic Research Papers, 66, 26-40, http://dx.doi.org/10.1016/j.dsr.2012.03.011, 2012.",NA,150,NA,4459,Y,NA,From 01/06/2000 clsoing day + 1 to bring in agreement with reported collecting period,1000,16/01/2002 00:00,16/02/2002 00:00,0,39,0,0,4.1,NA,0,0,18.5,NA,326.7,41.1,NA,NA,NA,0,NA,NA,NA,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,Gulf of Lions - Planier,LPL,43.02,5.18,500,MDX,N,"Rigual-Hernández, A. S., Sierro, F. J., Bárcena, M. A., Flores, J. A., and Heussner, S.: Seasonal and interannual changes of planktic foraminiferal fluxes in the Gulf of Lions (NW Mediterranean) and their implications for paleoceanographic studies: Two 12-year sediment trap records, Deep Sea Research Part I: Oceanographic Research Papers, 66, 26-40, http://dx.doi.org/10.1016/j.dsr.2012.03.011, 2012.",NA,150,NA,4459,Y,NA,From 01/06/2000 clsoing day + 1 to bring in agreement with reported collecting period,1000,16/02/2002 00:00,16/03/2002 00:00,0,102.4,0,0,0,NA,0,0,11.4,NA,229.8,66,NA,NA,NA,0,NA,NA,NA,75.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.549590537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514,Gulf of Lions - Planier,LPL,43.02,5.18,500,MDX,N,"Rigual-Hernández, A. S., Sierro, F. J., Bárcena, M. A., Flores, J. A., and Heussner, S.: Seasonal and interannual changes of planktic foraminiferal fluxes in the Gulf of Lions (NW Mediterranean) and their implications for paleoceanographic studies: Two 12-year sediment trap records, Deep Sea Research Part I: Oceanographic Research Papers, 66, 26-40, http://dx.doi.org/10.1016/j.dsr.2012.03.011, 2012.",NA,150,NA,4459,Y,NA,From 01/06/2000 clsoing day + 1 to bring in agreement with reported collecting period,1000,16/03/2002 00:00,16/04/2002 00:00,0,135.6,0,4.109307582,0,NA,0,0,6.2,NA,199.3,53.4,NA,NA,NA,2.054653791,NA,NA,NA,195.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515,Gulf of Lions - Planier,LPL,43.02,5.18,500,MDX,N,"Rigual-Hernández, A. S., Sierro, F. J., Bárcena, M. A., Flores, J. A., and Heussner, S.: Seasonal and interannual changes of planktic foraminiferal fluxes in the Gulf of Lions (NW Mediterranean) and their implications for paleoceanographic studies: Two 12-year sediment trap records, Deep Sea Research Part I: Oceanographic Research Papers, 66, 26-40, http://dx.doi.org/10.1016/j.dsr.2012.03.011, 2012.",NA,150,NA,4459,Y,NA,From 01/06/2000 clsoing day + 1 to bring in agreement with reported collecting period,1000,16/04/2002 00:00,16/05/2002 00:00,0,184.7,2.123142251,2.123142251,2.1,NA,0,0,10.6,NA,150.7,25.5,NA,NA,NA,2.123142251,NA,NA,NA,125.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
516,Gulf of Lions - Planier,LPL,43.02,5.18,500,MDX,N,"Rigual-Hernández, A. S., Sierro, F. J., Bárcena, M. A., Flores, J. A., and Heussner, S.: Seasonal and interannual changes of planktic foraminiferal fluxes in the Gulf of Lions (NW Mediterranean) and their implications for paleoceanographic studies: Two 12-year sediment trap records, Deep Sea Research Part I: Oceanographic Research Papers, 66, 26-40, http://dx.doi.org/10.1016/j.dsr.2012.03.011, 2012.",NA,150,NA,4459,Y,NA,From 01/06/2000 clsoing day + 1 to bring in agreement with reported collecting period,1000,16/05/2002 00:00,16/06/2002 00:00,0,74,0,0,0,NA,0,0,4.1,NA,61.6,12.3,NA,NA,NA,0,NA,NA,NA,32.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517,Gulf of Lions - Planier,LPL,43.02,5.18,500,MDX,N,"Rigual-Hernández, A. S., Sierro, F. J., Bárcena, M. A., Flores, J. A., and Heussner, S.: Seasonal and interannual changes of planktic foraminiferal fluxes in the Gulf of Lions (NW Mediterranean) and their implications for paleoceanographic studies: Two 12-year sediment trap records, Deep Sea Research Part I: Oceanographic Research Papers, 66, 26-40, http://dx.doi.org/10.1016/j.dsr.2012.03.011, 2012.",NA,150,NA,4459,Y,NA,From 01/06/2000 clsoing day + 1 to bring in agreement with reported collecting period,1000,16/06/2002 00:00,08/07/2002 00:00,0,121.6,2.895193978,0,5.8,NA,0,0,11.6,NA,86.9,17.4,NA,NA,NA,0,NA,NA,NA,75.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518,Gulf of Lions - Planier,LPL,43.02,5.18,500,MDX,N,"Rigual-Hernández, A. S., Sierro, F. J., Bárcena, M. A., Flores, J. A., and Heussner, S.: Seasonal and interannual changes of planktic foraminiferal fluxes in the Gulf of Lions (NW Mediterranean) and their implications for paleoceanographic studies: Two 12-year sediment trap records, Deep Sea Research Part I: Oceanographic Research Papers, 66, 26-40, http://dx.doi.org/10.1016/j.dsr.2012.03.011, 2012.",NA,150,NA,4459,Y,NA,From 01/06/2000 clsoing day + 1 to bring in agreement with reported collecting period,1000,16/08/2002 00:00,16/09/2002 00:00,0,0,0,0,2.3,NA,0,0,0,NA,18.5,0,NA,NA,NA,1.540990343,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519,Gulf of Lions - Planier,LPL,43.02,5.18,500,MDX,N,"Rigual-Hernández, A. S., Sierro, F. J., Bárcena, M. A., Flores, J. A., and Heussner, S.: Seasonal and interannual changes of planktic foraminiferal fluxes in the Gulf of Lions (NW Mediterranean) and their implications for paleoceanographic studies: Two 12-year sediment trap records, Deep Sea Research Part I: Oceanographic Research Papers, 66, 26-40, http://dx.doi.org/10.1016/j.dsr.2012.03.011, 2012.",NA,150,NA,4459,Y,NA,From 01/06/2000 clsoing day + 1 to bring in agreement with reported collecting period,1000,16/09/2002 00:00,16/10/2002 00:00,0,0,0,0,4.2,NA,2.123142251,0,0,NA,44.6,0,NA,NA,NA,2.123142251,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,Gulf of Lions - Planier,LPL,43.02,5.18,500,MDX,N,"Rigual-Hernández, A. S., Sierro, F. J., Bárcena, M. A., Flores, J. A., and Heussner, S.: Seasonal and interannual changes of planktic foraminiferal fluxes in the Gulf of Lions (NW Mediterranean) and their implications for paleoceanographic studies: Two 12-year sediment trap records, Deep Sea Research Part I: Oceanographic Research Papers, 66, 26-40, http://dx.doi.org/10.1016/j.dsr.2012.03.011, 2012.",NA,150,NA,4459,Y,NA,From 01/06/2000 clsoing day + 1 to bring in agreement with reported collecting period,1000,16/10/2002 00:00,16/11/2002 00:00,0,3.9,0,0,0,NA,0,0,1.5,NA,6.9,0,NA,NA,NA,0.770495172,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
521,Gulf of Lions - Planier,LPL,43.02,5.18,500,MDX,N,"Rigual-Hernández, A. S., Sierro, F. J., Bárcena, M. A., Flores, J. A., and Heussner, S.: Seasonal and interannual changes of planktic foraminiferal fluxes in the Gulf of Lions (NW Mediterranean) and their implications for paleoceanographic studies: Two 12-year sediment trap records, Deep Sea Research Part I: Oceanographic Research Papers, 66, 26-40, http://dx.doi.org/10.1016/j.dsr.2012.03.011, 2012.",NA,150,NA,4459,Y,NA,From 01/06/2000 clsoing day + 1 to bring in agreement with reported collecting period,1000,16/11/2002 00:00,16/12/2002 00:00,0,2.1,0,0,0,NA,0,0,0,NA,25.5,0,NA,NA,NA,0,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
522,Gulf of Lions - Planier,LPL,43.02,5.18,500,MDX,N,"Rigual-Hernández, A. S., Sierro, F. J., Bárcena, M. A., Flores, J. A., and Heussner, S.: Seasonal and interannual changes of planktic foraminiferal fluxes in the Gulf of Lions (NW Mediterranean) and their implications for paleoceanographic studies: Two 12-year sediment trap records, Deep Sea Research Part I: Oceanographic Research Papers, 66, 26-40, http://dx.doi.org/10.1016/j.dsr.2012.03.011, 2012.",NA,150,NA,4459,Y,NA,From 01/06/2000 clsoing day + 1 to bring in agreement with reported collecting period,1000,16/12/2002 00:00,16/01/2003 00:00,0,2.1,0,0,8.2,NA,2.054653791,0,4.1,NA,39,0,NA,NA,NA,0,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
523,Gulf of Lions - Planier,LPL,43.02,5.18,500,MDX,N,"Rigual-Hernández, A. S., Sierro, F. J., Bárcena, M. A., Flores, J. A., and Heussner, S.: Seasonal and interannual changes of planktic foraminiferal fluxes in the Gulf of Lions (NW Mediterranean) and their implications for paleoceanographic studies: Two 12-year sediment trap records, Deep Sea Research Part I: Oceanographic Research Papers, 66, 26-40, http://dx.doi.org/10.1016/j.dsr.2012.03.011, 2012.",NA,150,NA,4459,Y,NA,From 01/06/2000 clsoing day + 1 to bring in agreement with reported collecting period,1000,01/03/2003 00:00,01/04/2003 00:00,6.163961373,168.5,2.054653791,4.109307582,2.1,NA,0,0,12.3,NA,659.5,195.2,NA,NA,NA,6.163961373,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,Gulf of Lions - Planier,LPL,43.02,5.18,500,MDX,N,"Rigual-Hernández, A. S., Sierro, F. J., Bárcena, M. A., Flores, J. A., and Heussner, S.: Seasonal and interannual changes of planktic foraminiferal fluxes in the Gulf of Lions (NW Mediterranean) and their implications for paleoceanographic studies: Two 12-year sediment trap records, Deep Sea Research Part I: Oceanographic Research Papers, 66, 26-40, http://dx.doi.org/10.1016/j.dsr.2012.03.011, 2012.",NA,150,NA,4459,Y,NA,From 01/06/2000 clsoing day + 1 to bring in agreement with reported collecting period,1000,01/04/2003 00:00,01/05/2003 00:00,0,17,0,0,0,NA,0,0,2.1,NA,146.5,2.1,NA,NA,NA,0,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.123142251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
525,Gulf of Lions - Planier,LPL,43.02,5.18,500,MDX,N,"Rigual-Hernández, A. S., Sierro, F. J., Bárcena, M. A., Flores, J. A., and Heussner, S.: Seasonal and interannual changes of planktic foraminiferal fluxes in the Gulf of Lions (NW Mediterranean) and their implications for paleoceanographic studies: Two 12-year sediment trap records, Deep Sea Research Part I: Oceanographic Research Papers, 66, 26-40, http://dx.doi.org/10.1016/j.dsr.2012.03.011, 2012.",NA,150,NA,4459,Y,NA,From 01/06/2000 clsoing day + 1 to bring in agreement with reported collecting period,1000,01/05/2003 00:00,01/06/2003 00:00,0,14.9,0,0,1.5,NA,0,0,2.6,NA,47.8,5.7,NA,NA,NA,0.513663448,NA,NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.513663448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
526,Gulf of Lions - Planier,LPL,43.02,5.18,500,MDX,N,"Rigual-Hernández, A. S., Sierro, F. J., Bárcena, M. A., Flores, J. A., and Heussner, S.: Seasonal and interannual changes of planktic foraminiferal fluxes in the Gulf of Lions (NW Mediterranean) and their implications for paleoceanographic studies: Two 12-year sediment trap records, Deep Sea Research Part I: Oceanographic Research Papers, 66, 26-40, http://dx.doi.org/10.1016/j.dsr.2012.03.011, 2012.",NA,150,NA,4459,Y,NA,From 01/06/2000 clsoing day + 1 to bring in agreement with reported collecting period,1000,01/06/2003 00:00,01/07/2003 00:00,0,13.5,0,1.592356688,0.8,NA,0,0,1.6,NA,35,0.8,NA,NA,NA,0,NA,NA,NA,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
527,Gulf of Lions - Planier,LPL,43.02,5.18,500,MDX,N,"Rigual-Hernández, A. S., Sierro, F. J., Bárcena, M. A., Flores, J. A., and Heussner, S.: Seasonal and interannual changes of planktic foraminiferal fluxes in the Gulf of Lions (NW Mediterranean) and their implications for paleoceanographic studies: Two 12-year sediment trap records, Deep Sea Research Part I: Oceanographic Research Papers, 66, 26-40, http://dx.doi.org/10.1016/j.dsr.2012.03.011, 2012.",NA,150,NA,4459,Y,NA,From 01/06/2000 clsoing day + 1 to bring in agreement with reported collecting period,1000,01/08/2003 00:00,01/09/2003 00:00,0,0.4,0,0,4.9,NA,0.410930758,0.410930758,0,NA,9,0.4,NA,NA,NA,0,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
528,Gulf of Lions - Planier,LPL,43.02,5.18,500,MDX,N,"Rigual-Hernández, A. S., Sierro, F. J., Bárcena, M. A., Flores, J. A., and Heussner, S.: Seasonal and interannual changes of planktic foraminiferal fluxes in the Gulf of Lions (NW Mediterranean) and their implications for paleoceanographic studies: Two 12-year sediment trap records, Deep Sea Research Part I: Oceanographic Research Papers, 66, 26-40, http://dx.doi.org/10.1016/j.dsr.2012.03.011, 2012.",NA,150,NA,4459,Y,NA,From 01/06/2000 clsoing day + 1 to bring in agreement with reported collecting period,1000,01/09/2003 00:00,01/10/2003 00:00,0,1.7,0,0,4.7,NA,0,0,0.4,NA,24.6,0,NA,NA,NA,0.42462845,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42462845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
529,Gulf of Lions - Planier,LPL,43.02,5.18,500,MDX,N,"Rigual-Hernández, A. S., Sierro, F. J., Bárcena, M. A., Flores, J. A., and Heussner, S.: Seasonal and interannual changes of planktic foraminiferal fluxes in the Gulf of Lions (NW Mediterranean) and their implications for paleoceanographic studies: Two 12-year sediment trap records, Deep Sea Research Part I: Oceanographic Research Papers, 66, 26-40, http://dx.doi.org/10.1016/j.dsr.2012.03.011, 2012.",NA,150,NA,4459,Y,NA,From 01/06/2000 clsoing day + 1 to bring in agreement with reported collecting period,1000,01/10/2003 00:00,01/11/2003 00:00,0,0,0,0,2.1,NA,0,2.054653791,0,NA,24.7,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
530,Gulf of Lions - Planier,LPL,43.02,5.18,500,MDX,N,"Rigual-Hernández, A. S., Sierro, F. J., Bárcena, M. A., Flores, J. A., and Heussner, S.: Seasonal and interannual changes of planktic foraminiferal fluxes in the Gulf of Lions (NW Mediterranean) and their implications for paleoceanographic studies: Two 12-year sediment trap records, Deep Sea Research Part I: Oceanographic Research Papers, 66, 26-40, http://dx.doi.org/10.1016/j.dsr.2012.03.011, 2012.",NA,150,NA,4459,Y,NA,From 01/06/2000 clsoing day + 1 to bring in agreement with reported collecting period,1000,01/11/2003 00:00,01/12/2003 00:00,0,0,0,0,1.7,NA,0,0.42462845,0,NA,9.8,0,NA,NA,NA,0,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
531,Gulf of Lions - Planier,LPL,43.02,5.18,500,MDX,N,"Rigual-Hernández, A. S., Sierro, F. J., Bárcena, M. A., Flores, J. A., and Heussner, S.: Seasonal and interannual changes of planktic foraminiferal fluxes in the Gulf of Lions (NW Mediterranean) and their implications for paleoceanographic studies: Two 12-year sediment trap records, Deep Sea Research Part I: Oceanographic Research Papers, 66, 26-40, http://dx.doi.org/10.1016/j.dsr.2012.03.011, 2012.",NA,150,NA,4459,Y,NA,From 01/06/2000 clsoing day + 1 to bring in agreement with reported collecting period,1000,01/12/2003 00:00,01/01/2004 00:00,0,6.2,0,0,2.1,NA,0,0,0,NA,24.7,2.1,NA,NA,NA,0,NA,NA,NA,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
532,Gulf of Lions - Planier,LPL,43.02,5.18,500,MDX,N,"Rigual-Hernández, A. S., Sierro, F. J., Bárcena, M. A., Flores, J. A., and Heussner, S.: Seasonal and interannual changes of planktic foraminiferal fluxes in the Gulf of Lions (NW Mediterranean) and their implications for paleoceanographic studies: Two 12-year sediment trap records, Deep Sea Research Part I: Oceanographic Research Papers, 66, 26-40, http://dx.doi.org/10.1016/j.dsr.2012.03.011, 2012.",NA,150,NA,4459,Y,NA,From 01/06/2000 clsoing day + 1 to bring in agreement with reported collecting period,1000,01/01/2004 00:00,01/02/2004 00:00,0,2.1,0,0,2.1,NA,0,0,0,NA,41.1,0,NA,NA,NA,0,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
533,Gulf of Lions - Planier,LPL,43.02,5.18,500,MDX,N,"Rigual-Hernández, A. S., Sierro, F. J., Bárcena, M. A., Flores, J. A., and Heussner, S.: Seasonal and interannual changes of planktic foraminiferal fluxes in the Gulf of Lions (NW Mediterranean) and their implications for paleoceanographic studies: Two 12-year sediment trap records, Deep Sea Research Part I: Oceanographic Research Papers, 66, 26-40, http://dx.doi.org/10.1016/j.dsr.2012.03.011, 2012.",NA,150,NA,4459,Y,NA,From 01/06/2000 clsoing day + 1 to bring in agreement with reported collecting period,1000,16/02/2004 00:00,16/03/2004 00:00,0,228.4,127.388535,0,0,NA,0,0,22,NA,221.8,204.3,NA,NA,NA,6.589062157,NA,NA,NA,546.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.196354052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
534,Gulf of Lions - Planier,LPL,43.02,5.18,500,MDX,N,"Rigual-Hernández, A. S., Sierro, F. J., Bárcena, M. A., Flores, J. A., and Heussner, S.: Seasonal and interannual changes of planktic foraminiferal fluxes in the Gulf of Lions (NW Mediterranean) and their implications for paleoceanographic studies: Two 12-year sediment trap records, Deep Sea Research Part I: Oceanographic Research Papers, 66, 26-40, http://dx.doi.org/10.1016/j.dsr.2012.03.011, 2012.",NA,150,NA,4459,Y,NA,From 01/06/2000 clsoing day + 1 to bring in agreement with reported collecting period,1000,16/03/2004 00:00,16/04/2004 00:00,0,4.5,3.698376824,0,0,NA,0,0,0,NA,19.3,9.5,NA,NA,NA,0,NA,NA,NA,29.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535,Gulf of Lions - Planier,LPL,43.02,5.18,500,MDX,N,"Rigual-Hernández, A. S., Sierro, F. J., Bárcena, M. A., Flores, J. A., and Heussner, S.: Seasonal and interannual changes of planktic foraminiferal fluxes in the Gulf of Lions (NW Mediterranean) and their implications for paleoceanographic studies: Two 12-year sediment trap records, Deep Sea Research Part I: Oceanographic Research Papers, 66, 26-40, http://dx.doi.org/10.1016/j.dsr.2012.03.011, 2012.",NA,150,NA,4459,Y,NA,From 01/06/2000 clsoing day + 1 to bring in agreement with reported collecting period,1000,16/04/2004 00:00,16/05/2004 00:00,0,185.6,0,2.123142251,0.4,NA,0,0,9.3,NA,96.8,23.4,NA,NA,NA,0,NA,NA,NA,110.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8492569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536,Gulf of Lions - Planier,LPL,43.02,5.18,500,MDX,N,"Rigual-Hernández, A. S., Sierro, F. J., Bárcena, M. A., Flores, J. A., and Heussner, S.: Seasonal and interannual changes of planktic foraminiferal fluxes in the Gulf of Lions (NW Mediterranean) and their implications for paleoceanographic studies: Two 12-year sediment trap records, Deep Sea Research Part I: Oceanographic Research Papers, 66, 26-40, http://dx.doi.org/10.1016/j.dsr.2012.03.011, 2012.",NA,150,NA,4459,Y,NA,From 01/06/2000 clsoing day + 1 to bring in agreement with reported collecting period,1000,16/05/2004 00:00,16/06/2004 00:00,0,435.6,12.32792275,6.163961373,4.1,NA,0,0,6.2,NA,76,18.5,NA,NA,NA,4.109307582,NA,NA,NA,92.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.32792275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
